@relation 'Projet_de_données_Éco-DataLab (3)-weka.filters.unsupervised.attribute.AddExpression-E2026-A3-Nexpression-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceage-R9-weka.filters.unsupervised.attribute.AddExpression-Eifelse(A2=1|A2=3|A2=7|A2=15|A2=26|A2=38,1,ifelse(A2=2,2,ifelse(A2=4|A2=5|A2=6|A2=13,3,ifelse(A2=8|A2=10,4,ifelse(A2=9|A2=11|A2=12|A2=30|A2=31|A2=32|A2=34,5,ifelse(A2=14|A2=27,6,ifelse(A2=16|A2=17|A2=19|A2=23|A2=24|A2=33|A2=40,7,ifelse(A2=18|A2=28|A2=36|A2=37,8,ifelse(A2=20,9,ifelse(A2=21|A2=25|A2=39,10,ifelse(A2=22|A2=29|A2=35,11,12)))))))))))-Nregion-weka.filters.unsupervised.attribute.NumericToNominal-R10-weka.filters.unsupervised.attribute.RenameNominalValues-R10-N1:Auvergne-Rhone-Alpes,2:Hauts-de-France,3:Provence-Alpes-Cote-d-Azur,4:Grand-Est,5:Occitanie,6:Normandie,7:Nouvelle-Aquitaine,8:Centre-Val-de-Loire,9:Corse,10:Bourgogne-Franche-Comte,11:Bretagne,12:Autre-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToBinary-R7-weka.filters.unsupervised.attribute.AddExpression-E0.0-NA3/A1-weka.filters.unsupervised.attribute.AddExpression-EA3/A1-Nratio-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.AddExpression-E(A3 / A2) / A1-Npaiement_revenu_proportion-weka.filters.unsupervised.attribute.NumericToBinary-R4-weka.filters.unsupervised.attribute.NumericToBinary-R6-weka.filters.unsupervised.attribute.Remove-R11'

@attribute revenu numeric
@attribute duree numeric
@attribute montcred numeric
@attribute situfam_binarized {0,1}
@attribute ancienn numeric
@attribute cb_binarized {0,1}
@attribute incident_binarized {0,1}
@attribute age numeric
@attribute region {Auvergne-Rhone-Alpes,Hauts-de-France,Provence-Alpes-Cote-d-Azur,Grand-Est,Occitanie,Normandie,Nouvelle-Aquitaine,Centre-Val-de-Loire,Corse,Bourgogne-Franche-Comte,Bretagne}
@attribute ratio numeric

@data
1160.999124,17,2321,0,33,1,0,52,Nouvelle-Aquitaine,1.99914
4183.72686,7,8367,1,19,1,0,48,Nouvelle-Aquitaine,1.999892
923.310165,18,923,0,10,0,0,41,Nouvelle-Aquitaine,0.999664
836.716663,13,1673,0,11,1,0,37,Nouvelle-Aquitaine,1.999482
2826.022172,15,5652,1,12,1,1,37,Nouvelle-Aquitaine,1.999984
4885.526106,16,4885,1,5,0,0,37,Nouvelle-Aquitaine,0.999892
6891.582343,11,6891,1,4,0,0,36,Nouvelle-Aquitaine,0.999915
1934.629865,18,1934,1,11,1,0,34,Nouvelle-Aquitaine,0.999674
4085.967537,11,8171,1,5,1,0,33,Nouvelle-Aquitaine,1.999771
564.804405,16,564,0,4,1,0,25,Nouvelle-Aquitaine,0.998576
1558.556858,6,3117,1,1,0,0,18,Nouvelle-Aquitaine,1.999927
3114.006595,10,6228,1,56,1,0,89,Occitanie,1.999996
1330.131789,7,2660,0,59,1,0,86,Occitanie,1.999802
412.419863,13,824,0,53,0,1,86,Occitanie,1.997964
827.562324,14,827,0,60,0,0,82,Occitanie,0.999321
3490.573169,11,6981,1,55,1,0,82,Occitanie,1.999958
741.533338,11,1483,0,44,0,0,78,Occitanie,1.99991
607.623475,11,1215,0,51,0,0,74,Occitanie,1.999594
467.130744,14,934,0,45,1,0,73,Occitanie,1.99944
1493.742211,10,2987,1,44,1,0,72,Occitanie,1.999676
4445.298452,6,8890,1,41,1,0,65,Occitanie,1.999866
451.417293,13,451,0,31,0,0,63,Occitanie,0.999076
4780.863376,15,9561,1,34,1,1,63,Occitanie,1.999848
2016.015648,6,2016,1,42,1,0,63,Occitanie,0.999992
1665.03387,9,1665,1,27,1,0,61,Occitanie,0.99998
946.793438,14,946,0,29,0,0,57,Occitanie,0.999162
1468.512739,8,2937,1,29,1,1,57,Occitanie,1.999983
562.172537,15,562,0,23,0,0,53,Occitanie,0.999693
1355.997705,17,1355,0,18,1,0,52,Occitanie,0.999264
573.597813,15,573,0,20,0,0,49,Occitanie,0.998958
1025.143949,7,2050,0,14,1,0,47,Occitanie,1.999719
955.729527,13,1911,0,22,0,0,46,Occitanie,1.99952
2627.863495,13,5255,1,16,1,0,40,Occitanie,1.999723
5641.509118,12,11283,1,8,1,0,32,Occitanie,1.999997
671.586335,16,1343,0,1,0,0,27,Occitanie,1.999743
495.523029,10,991,0,1,0,0,27,Occitanie,1.999907
3277.123731,11,3277,1,1,0,0,22,Occitanie,0.999962
894.557688,7,1789,0,1,0,0,21,Occitanie,1.999871
506.837319,6,1013,0,1,0,0,20,Occitanie,1.998669
585.198089,17,1170,0,1,1,0,19,Occitanie,1.999323
583.136584,8,1166,0,1,0,0,18,Occitanie,1.999532
1877.073836,13,3754,1,66,1,1,90,Bretagne,1.999921
4920.059012,9,9840,1,56,1,0,89,Bretagne,1.999976
441.782555,14,883,0,55,0,0,83,Bretagne,1.998721
3783.894913,10,3783,1,53,1,0,82,Bretagne,0.999763
599.512215,7,1199,0,55,0,0,81,Bretagne,1.999959
2262.250727,15,4524,1,53,1,0,77,Bretagne,1.999778
1149.449205,9,1149,0,52,1,0,77,Bretagne,0.999609
3509.49294,13,3509,1,52,1,0,76,Bretagne,0.99986
1959.440405,6,1959,1,57,1,0,76,Bretagne,0.999775
2345.20983,14,4690,1,45,1,0,76,Bretagne,1.999821
613.09736,13,613,0,50,0,0,75,Bretagne,0.999841
422.652539,6,845,0,48,0,0,67,Bretagne,1.999278
682.490767,10,1364,0,35,1,0,65,Bretagne,1.998562
7461.863654,10,7461,1,36,1,0,65,Bretagne,0.999884
3246.224926,8,3246,1,43,1,0,62,Bretagne,0.999931
2734.999755,18,5469,1,37,1,0,62,Bretagne,1.999635
2336.567369,10,4673,1,42,1,0,62,Bretagne,1.999942
2096.733783,17,4193,1,30,1,1,59,Bretagne,1.999777
1428.546932,14,1428,1,17,1,0,50,Bretagne,0.999617
420.509371,6,841,0,21,1,0,50,Bretagne,1.999955
450.030058,14,900,0,8,0,0,42,Bretagne,1.999866
735.592739,16,1471,0,8,0,0,41,Bretagne,1.999748
1158.176012,8,2316,0,4,1,0,34,Bretagne,1.999696
5618.66864,8,11237,1,12,1,0,33,Bretagne,1.99994
826.473407,16,826,0,1,0,0,31,Bretagne,0.999427
3003.683195,9,6007,1,1,0,0,31,Bretagne,1.999878
600.908242,10,600,0,6,1,0,27,Bretagne,0.998489
2644.44542,16,5288,1,7,0,0,27,Bretagne,1.999663
1144.27754,7,2288,0,56,1,0,86,Centre-Val-de-Loire,1.999515
489.533775,13,979,0,50,1,0,84,Centre-Val-de-Loire,1.999862
531.77162,12,1063,0,55,1,0,81,Centre-Val-de-Loire,1.998978
1758.022515,12,1758,1,54,1,0,80,Centre-Val-de-Loire,0.999987
1049.966932,12,2099,0,43,1,0,77,Centre-Val-de-Loire,1.999111
974.617049,11,974,0,43,0,0,77,Centre-Val-de-Loire,0.999367
971.533339,9,1943,0,52,0,0,74,Centre-Val-de-Loire,1.999931
658.578431,9,658,0,48,1,1,74,Centre-Val-de-Loire,0.999122
911.668566,7,1823,0,41,0,0,71,Centre-Val-de-Loire,1.99963
508.481118,10,508,0,37,1,0,68,Centre-Val-de-Loire,0.999054
551.142712,8,551,0,46,0,0,66,Centre-Val-de-Loire,0.999741
4348.979301,14,4348,1,36,1,0,66,Centre-Val-de-Loire,0.999775
1323.010026,17,1323,0,35,1,1,65,Centre-Val-de-Loire,0.999992
2850.678335,8,5701,1,45,1,1,64,Centre-Val-de-Loire,1.999875
775.600541,16,775,0,42,0,0,64,Centre-Val-de-Loire,0.999226
4701.587027,18,4701,1,43,1,0,64,Centre-Val-de-Loire,0.999875
1547.693195,6,3095,1,30,1,0,62,Centre-Val-de-Loire,1.99975
420.309772,14,840,0,42,1,0,62,Centre-Val-de-Loire,1.998526
482.775226,11,965,0,40,1,0,59,Centre-Val-de-Loire,1.99886
462.309979,9,462,0,17,1,0,46,Centre-Val-de-Loire,0.999329
1958.771444,14,3917,1,24,1,0,45,Centre-Val-de-Loire,1.999723
2862.112205,7,2862,1,19,1,0,44,Centre-Val-de-Loire,0.999961
1983.771174,13,1983,1,17,1,0,43,Centre-Val-de-Loire,0.999611
657.463913,16,1314,0,17,0,0,38,Centre-Val-de-Loire,1.998589
885.270128,7,1770,0,8,0,1,37,Centre-Val-de-Loire,1.99939
1143.017454,6,2286,0,11,1,0,33,Centre-Val-de-Loire,1.999969
4601.444076,10,9202,1,4,1,0,30,Centre-Val-de-Loire,1.999807
799.319145,10,799,0,1,1,0,26,Centre-Val-de-Loire,0.999601
4842.525387,7,4842,1,1,1,0,25,Centre-Val-de-Loire,0.999892
2664.661091,13,2664,1,1,0,0,18,Centre-Val-de-Loire,0.999752
2373.657706,13,2373,1,68,1,0,92,Centre-Val-de-Loire,0.999723
1825.712808,12,1825,1,57,1,0,88,Centre-Val-de-Loire,0.99961
510.697257,14,1021,0,61,0,0,86,Centre-Val-de-Loire,1.999227
2474.724868,17,2474,1,60,1,0,85,Centre-Val-de-Loire,0.999707
1164.617258,16,2329,0,57,1,0,78,Centre-Val-de-Loire,1.999799
1716.683984,9,3433,1,57,1,1,78,Centre-Val-de-Loire,1.999786
1292.96058,17,1292,0,45,1,0,78,Centre-Val-de-Loire,0.999257
1165.74091,15,2331,0,56,1,0,75,Centre-Val-de-Loire,1.999587
672.127328,8,1344,0,47,1,0,74,Centre-Val-de-Loire,1.999621
7863.423965,18,15726,1,54,1,0,74,Centre-Val-de-Loire,1.999892
781.814288,18,1563,0,46,1,1,71,Centre-Val-de-Loire,1.999196
2369.258632,7,2369,1,36,1,0,70,Centre-Val-de-Loire,0.999891
2182.912221,17,2182,1,42,1,0,69,Centre-Val-de-Loire,0.999582
1184.31144,15,2368,0,32,1,0,65,Centre-Val-de-Loire,1.999474
2157.81824,15,2157,1,41,1,0,64,Centre-Val-de-Loire,0.999621
5594.544116,12,5594,1,38,1,1,59,Centre-Val-de-Loire,0.999903
1568.879687,18,3137,1,25,1,1,54,Centre-Val-de-Loire,1.999516
950.987915,16,1901,0,12,0,0,44,Centre-Val-de-Loire,1.998974
923.271965,8,1846,0,11,0,0,42,Centre-Val-de-Loire,1.999411
1592.556425,13,3185,1,20,1,0,42,Centre-Val-de-Loire,1.999929
534.15383,10,534,0,10,1,0,36,Centre-Val-de-Loire,0.999712
1692.251619,12,1692,1,1,0,0,31,Centre-Val-de-Loire,0.999851
2199.515822,18,4399,1,1,0,0,23,Centre-Val-de-Loire,1.999986
1091.654093,7,1091,0,1,0,0,19,Centre-Val-de-Loire,0.999401
1124.707264,15,1124,0,1,0,0,19,Centre-Val-de-Loire,0.999371
1664.49105,14,3328,1,1,0,0,18,Centre-Val-de-Loire,1.99941
1707.784294,16,3415,1,49,1,1,77,Auvergne-Rhone-Alpes,1.999667
1924.963594,10,1924,1,48,1,0,75,Auvergne-Rhone-Alpes,0.999499
4903.419695,9,4903,1,50,1,0,74,Auvergne-Rhone-Alpes,0.999914
3690.924943,13,3690,1,54,1,0,73,Auvergne-Rhone-Alpes,0.999749
889.51444,12,1779,0,44,0,0,71,Auvergne-Rhone-Alpes,1.999968
486.295897,15,972,0,38,1,0,66,Auvergne-Rhone-Alpes,1.998783
5428.456183,17,5428,1,38,1,0,65,Auvergne-Rhone-Alpes,0.999916
1096.750532,17,1096,0,33,1,0,63,Auvergne-Rhone-Alpes,0.999316
5144.903625,16,10289,1,36,1,1,61,Auvergne-Rhone-Alpes,1.999843
1146.511477,18,1146,0,22,1,0,55,Auvergne-Rhone-Alpes,0.999554
4205.637616,16,8411,1,23,1,1,51,Auvergne-Rhone-Alpes,1.999935
1879.605819,16,1879,1,28,1,0,51,Auvergne-Rhone-Alpes,0.999678
1781.603604,13,1781,1,30,1,0,50,Auvergne-Rhone-Alpes,0.999661
719.995404,8,719,0,30,1,0,49,Auvergne-Rhone-Alpes,0.998617
695.801996,15,1391,0,1,1,1,30,Auvergne-Rhone-Alpes,1.999132
3021.143522,8,6042,1,1,1,0,27,Auvergne-Rhone-Alpes,1.999905
2160.986324,12,4321,1,1,0,1,24,Auvergne-Rhone-Alpes,1.99955
641.168281,16,1282,0,1,0,0,23,Auvergne-Rhone-Alpes,1.999475
733.682444,9,1467,0,56,1,0,89,Bourgogne-Franche-Comte,1.999503
3615.276496,10,7230,1,52,1,0,81,Bourgogne-Franche-Comte,1.999847
573.361679,6,1146,0,57,1,0,76,Bourgogne-Franche-Comte,1.998738
1138.311835,11,1138,0,41,1,0,75,Bourgogne-Franche-Comte,0.999726
3264.108431,13,3264,1,45,1,0,72,Bourgogne-Franche-Comte,0.999967
568.432022,7,568,0,41,0,0,69,Bourgogne-Franche-Comte,0.99924
3184.024813,9,3184,1,38,1,0,69,Bourgogne-Franche-Comte,0.999992
1549.928038,16,1549,1,36,1,0,63,Bourgogne-Franche-Comte,0.999401
2184.048259,6,2184,1,33,1,0,63,Bourgogne-Franche-Comte,0.999978
1953.926437,14,3907,1,42,1,0,62,Bourgogne-Franche-Comte,1.999564
767.551295,7,1535,0,33,0,0,58,Bourgogne-Franche-Comte,1.999866
1164.928604,16,2329,0,31,1,0,58,Bourgogne-Franche-Comte,1.999264
2998.733736,11,2998,1,37,1,0,56,Bourgogne-Franche-Comte,0.999755
410.645969,9,821,0,31,0,0,54,Bourgogne-Franche-Comte,1.999289
2376.231466,9,2376,1,32,1,0,52,Bourgogne-Franche-Comte,0.999903
458.567338,13,458,0,15,0,0,46,Bourgogne-Franche-Comte,0.998763
883.702577,9,883,0,17,1,1,41,Bourgogne-Franche-Comte,0.999205
6758.39768,16,6758,1,11,1,0,40,Bourgogne-Franche-Comte,0.999941
477.88941,9,477,0,21,0,0,40,Bourgogne-Franche-Comte,0.998139
2732.894245,9,2732,1,8,1,0,39,Bourgogne-Franche-Comte,0.999673
688.167872,11,688,0,10,1,0,39,Bourgogne-Franche-Comte,0.999756
693.599357,15,1387,0,6,0,0,37,Bourgogne-Franche-Comte,1.999714
6345.044988,18,12690,1,11,1,1,33,Bourgogne-Franche-Comte,1.999986
862.271827,10,862,0,1,1,0,30,Bourgogne-Franche-Comte,0.999685
1575.470046,6,1575,1,2,1,0,30,Bourgogne-Franche-Comte,0.999702
3816.152481,15,7632,1,3,0,0,26,Bourgogne-Franche-Comte,1.99992
4332.612704,8,4332,1,1,1,0,21,Bourgogne-Franche-Comte,0.999859
1407.554843,15,2815,1,1,0,1,21,Bourgogne-Franche-Comte,1.999922
888.716214,15,888,0,1,1,0,21,Bourgogne-Franche-Comte,0.999194
1661.83579,10,1661,1,1,0,0,18,Bourgogne-Franche-Comte,0.999497
1192.040916,17,1192,0,67,1,0,92,Nouvelle-Aquitaine,0.999966
1526.620768,9,3053,1,70,1,0,92,Nouvelle-Aquitaine,1.999842
1562.590097,10,3125,1,69,1,0,89,Nouvelle-Aquitaine,1.999885
2855.154441,16,5710,1,54,1,0,85,Nouvelle-Aquitaine,1.999892
2350.987833,18,2350,1,52,1,0,84,Nouvelle-Aquitaine,0.99958
807.288255,16,807,0,49,0,0,72,Nouvelle-Aquitaine,0.999643
1495.623847,16,2991,1,40,1,0,70,Nouvelle-Aquitaine,1.999834
611.725016,6,1223,0,43,0,0,70,Nouvelle-Aquitaine,1.999264
622.234942,6,622,0,46,0,0,68,Nouvelle-Aquitaine,0.999622
640.847724,14,1281,0,45,0,0,67,Nouvelle-Aquitaine,1.998915
5203.98941,13,5203,1,37,1,0,64,Nouvelle-Aquitaine,0.99981
414.332387,11,413,0,16,1,1,48,Bretagne,0.996784
2721.14555,11,5441,1,14,1,1,48,Occitanie,1.999526
1425.062157,11,1424,0,30,1,1,57,Normandie,0.999255
3609.874637,13,7219,1,1,0,1,22,Provence-Alpes-Cote-d-Azur,1.999792
1362.825902,9,2725,0,13,1,1,42,Normandie,1.999522
1349.332095,14,2698,0,50,1,1,79,Provence-Alpes-Cote-d-Azur,1.999508
721.733496,13,1442,0,58,0,1,87,Normandie,1.997967
475.365182,7,950,0,68,0,1,89,Corse,1.998464
1947.716892,12,3894,1,27,1,1,62,Provence-Alpes-Cote-d-Azur,1.999264
8691.252096,8,17381,1,13,1,1,43,Centre-Val-de-Loire,1.999827
1255.20082,10,2509,0,27,1,1,54,Bretagne,1.998883
2744.507379,15,4174,1,32,1,1,58,Occitanie,1.520856
1714.097702,16,3427,1,30,1,1,54,Centre-Val-de-Loire,1.999303
1359.113874,11,2717,0,21,1,1,52,Auvergne-Rhone-Alpes,1.999097
607.967028,10,1215,0,30,0,1,52,Nouvelle-Aquitaine,1.998464
871.465093,11,1742,0,27,1,1,58,Auvergne-Rhone-Alpes,1.998933
4372.116686,10,8743,1,52,1,1,72,Auvergne-Rhone-Alpes,1.999718
625.230924,12,1249,0,40,0,1,63,Nouvelle-Aquitaine,1.997662
1439.544959,8,2878,1,24,1,1,47,Provence-Alpes-Cote-d-Azur,1.999243
592.096655,9,591,0,55,0,1,84,Occitanie,0.998148
580.010231,17,1159,0,50,0,1,73,Corse,1.998241
818.902535,6,1637,0,58,0,1,78,Auvergne-Rhone-Alpes,1.999017
5078.15128,11,10155,1,17,1,1,47,Bretagne,1.999743
880.853859,7,1761,0,12,0,1,40,Centre-Val-de-Loire,1.999197
2200.764085,15,4400,1,46,1,1,74,Bretagne,1.999306
950.089772,10,949,0,24,0,1,49,Bourgogne-Franche-Comte,0.998853
1343.49514,9,2686,0,31,1,1,60,Normandie,1.999263
507.747829,12,507,0,43,0,1,68,Bretagne,0.998527
880.055287,14,1760,0,16,0,1,39,Auvergne-Rhone-Alpes,1.999874
1465.184347,8,2930,1,27,1,1,56,Provence-Alpes-Cote-d-Azur,1.999748
1912.905765,13,3825,1,46,1,1,76,Provence-Alpes-Cote-d-Azur,1.999576
511.759318,13,510,0,63,1,1,90,Provence-Alpes-Cote-d-Azur,0.996562
4725.367123,8,9450,1,7,1,1,28,Nouvelle-Aquitaine,1.999845
888.439725,8,1776,0,9,0,1,37,Centre-Val-de-Loire,1.99901
1173.217749,15,2345,0,15,1,1,41,Bretagne,1.998776
3626.826315,13,7253,1,1,0,1,22,Provence-Alpes-Cote-d-Azur,1.99982
473.147288,7,945,0,61,0,1,85,Nouvelle-Aquitaine,1.997264
1429.345314,11,1428,0,27,1,1,53,Nouvelle-Aquitaine,0.999059
757.820325,17,1515,0,38,1,1,68,Bourgogne-Franche-Comte,1.999155
724.546808,13,1448,0,62,1,1,91,Bourgogne-Franche-Comte,1.998491
3964.510249,7,7928,1,8,1,1,29,Auvergne-Rhone-Alpes,1.999743
1719.610794,16,3438,1,13,1,1,34,Corse,1.99929
1347.831411,7,2695,0,20,1,1,49,Auvergne-Rhone-Alpes,1.999508
1514.935762,9,1514,0,34,1,1,64,Provence-Alpes-Cote-d-Azur,0.999382
3520.581846,12,6962,1,1,1,1,23,Centre-Val-de-Loire,1.977514
1988.474263,17,1988,1,28,1,1,58,Normandie,0.999761
7946.115372,10,15891,1,11,1,1,35,Provence-Alpes-Cote-d-Azur,1.999845
1482.979962,10,2965,1,30,1,1,52,Corse,1.999353
2363.207752,16,4224,1,38,1,1,69,Normandie,1.787401
1688.411799,13,3376,1,9,1,1,36,Bretagne,1.999512
4763.805662,10,5633,1,41,1,1,64,Centre-Val-de-Loire,1.182458
740.439655,15,740,0,33,1,1,68,Centre-Val-de-Loire,0.999406
514.793574,13,514,0,64,0,1,91,Occitanie,0.998458
1124.865843,9,2249,0,11,1,1,40,Centre-Val-de-Loire,1.99935
1041.985885,18,2083,0,54,1,1,79,Occitanie,1.999067
834.269398,11,833,0,9,0,1,40,Bourgogne-Franche-Comte,0.998478
1960.371001,12,3920,1,57,1,1,82,Provence-Alpes-Cote-d-Azur,1.999621
1290.174535,8,1289,0,34,1,1,57,Auvergne-Rhone-Alpes,0.99909
489.481829,10,978,0,13,0,1,44,Provence-Alpes-Cote-d-Azur,1.998031
2777.245066,9,5554,1,27,1,1,55,Nouvelle-Aquitaine,1.999824
1686.755482,10,3373,1,4,1,1,30,Centre-Val-de-Loire,1.999697
2143.192016,16,4285,1,40,1,1,71,Auvergne-Rhone-Alpes,1.999354
753.532943,15,753,0,38,0,1,71,Nouvelle-Aquitaine,0.999293
1096.806901,16,2192,0,1,1,1,27,Bretagne,1.998529
4605.411592,14,9210,1,36,1,1,66,Centre-Val-de-Loire,1.999821
1176.666627,12,1175,0,46,1,1,74,Centre-Val-de-Loire,0.998584
693.285407,11,692,0,13,1,1,46,Centre-Val-de-Loire,0.998146
735.392787,10,734,0,8,1,1,35,Nouvelle-Aquitaine,0.998106
713.560252,13,712,0,19,1,1,53,Nouvelle-Aquitaine,0.997813
1314.473259,12,2628,0,3,1,1,36,Corse,1.99928
2019.328401,8,4038,1,16,1,1,44,Occitanie,1.999675
1994.859946,17,1994,1,28,1,1,59,Provence-Alpes-Cote-d-Azur,0.999569
514.310636,12,513,0,59,0,1,86,Occitanie,0.997452
2725.823536,11,5451,1,15,1,1,49,Occitanie,1.999763
1314.056917,13,2627,0,9,1,1,41,Corse,1.999152
612.948836,13,1225,0,55,0,1,86,Nouvelle-Aquitaine,1.998535
628.016615,13,1255,0,31,0,1,61,Nouvelle-Aquitaine,1.998355
811.003629,12,810,0,59,0,1,81,Bourgogne-Franche-Comte,0.998762
2724.858815,11,5449,1,13,1,1,47,Centre-Val-de-Loire,1.999737
1207.572335,10,2414,0,32,1,1,65,Bretagne,1.999052
562.839271,14,1125,0,4,1,1,32,Centre-Val-de-Loire,1.998794
7061.664837,6,14122,1,62,1,1,85,Bourgogne-Franche-Comte,1.999812
811.293429,13,810,0,58,0,1,80,Nouvelle-Aquitaine,0.998406
1362.668676,16,1361,0,47,1,1,72,Nouvelle-Aquitaine,0.998775
716.924072,10,716,0,6,1,1,34,Centre-Val-de-Loire,0.998711
9476.784209,14,18953,1,10,1,1,44,Centre-Val-de-Loire,1.99994
526.466,13,1052,0,38,1,1,71,Grand-Est,1.99823
2139.383453,16,4278,1,35,1,1,64,Occitanie,1.999642
1345.14998,12,2689,0,22,1,1,55,Nouvelle-Aquitaine,1.999034
1927.838984,12,3855,1,68,1,1,90,Provence-Alpes-Cote-d-Azur,1.999648
522.096555,13,1043,0,39,0,1,71,Centre-Val-de-Loire,1.997715
2728.214878,11,5455,1,15,1,1,50,Centre-Val-de-Loire,1.999476
466.184017,12,931,0,54,0,1,85,Nouvelle-Aquitaine,1.997065
654.649976,17,1308,0,51,0,1,80,Normandie,1.998014
493.808171,10,493,0,9,1,1,32,Occitanie,0.998363
1303.188396,13,1303,0,43,1,1,69,Bretagne,0.999855
696.038758,13,1391,0,15,0,1,45,Auvergne-Rhone-Alpes,1.998452
5709.911599,11,11419,1,34,1,1,59,Bretagne,1.999856
1492.931165,10,1492,0,43,1,1,72,Occitanie,0.999376
2386.311404,14,4771,1,51,1,1,83,Bourgogne-Franche-Comte,1.99932
864.066631,17,1728,0,17,0,1,43,Auvergne-Rhone-Alpes,1.999846
1320.284446,12,2639,0,1,1,1,28,Provence-Alpes-Cote-d-Azur,1.998812
867.79643,14,1735,0,14,0,1,42,Auvergne-Rhone-Alpes,1.999317
3999.135578,6,7997,1,10,1,1,31,Nouvelle-Aquitaine,1.999682
724.868207,13,1449,0,62,1,1,91,Auvergne-Rhone-Alpes,1.998984
4108.520532,15,8216,1,40,1,1,71,Provence-Alpes-Cote-d-Azur,1.999747
1163.548787,7,2326,0,14,1,1,38,Centre-Val-de-Loire,1.999057
1177.096499,12,1176,0,21,1,1,53,Centre-Val-de-Loire,0.999068
1364.589324,13,2728,0,8,1,1,41,Occitanie,1.999136
4593.663129,13,9186,1,21,1,1,47,Auvergne-Rhone-Alpes,1.999711
1445.324167,15,2890,0,10,1,1,43,Auvergne-Rhone-Alpes,1.999551
1288.931755,7,2577,0,8,1,1,35,Bretagne,1.99933
1933.09677,13,3865,1,33,1,1,67,Provence-Alpes-Cote-d-Azur,1.999383
631.261713,6,631,0,33,0,1,64,Centre-Val-de-Loire,0.999585
1349.910477,8,2699,0,35,1,1,62,Normandie,1.999392
1036.514919,18,2072,0,61,1,1,87,Bretagne,1.999006
1099.372794,11,2198,0,30,1,1,57,Nouvelle-Aquitaine,1.999322
2351.356631,14,4702,1,51,1,1,83,Bourgogne-Franche-Comte,1.999697
638.372776,15,1276,0,37,0,1,68,Normandie,1.998832
707.131039,14,1413,0,3,0,1,31,Nouvelle-Aquitaine,1.998215
577.625374,12,1154,0,7,1,1,35,Provence-Alpes-Cote-d-Azur,1.997835
1546.600277,12,1546,0,50,1,1,83,Grand-Est,0.999612
3980.401394,14,7960,1,40,1,1,71,Provence-Alpes-Cote-d-Azur,1.999798
2236.775385,14,4472,1,49,1,1,74,Normandie,1.999307
412.496306,12,824,0,51,0,1,85,Normandie,1.997594
4708.357745,16,9415,1,36,1,1,66,Occitanie,1.999636
5260.318888,10,10520,1,44,1,1,67,Bretagne,1.999879
2762.065086,10,5523,1,23,1,1,54,Occitanie,1.999591
1639.343212,11,3278,1,11,1,1,41,Nouvelle-Aquitaine,1.999581
1116.234394,11,1115,0,62,1,1,88,Nouvelle-Aquitaine,0.998894
1346.507179,7,2692,0,21,1,1,49,Nouvelle-Aquitaine,1.999247
410.955204,15,821,0,14,0,1,46,Hauts-de-France,1.997785
1470.083256,8,2939,1,30,1,1,54,Auvergne-Rhone-Alpes,1.999206
846.568287,12,845,0,3,0,1,26,Bourgogne-Franche-Comte,0.998147
695.990716,13,1391,0,12,0,1,42,Auvergne-Rhone-Alpes,1.99859
743.595941,15,1486,0,34,0,1,65,Auvergne-Rhone-Alpes,1.998397
601.655204,9,1203,0,25,0,1,52,Provence-Alpes-Cote-d-Azur,1.999484
1992.832645,10,3985,1,45,1,1,68,Provence-Alpes-Cote-d-Azur,1.999666
1098.570205,16,2196,0,4,1,1,30,Nouvelle-Aquitaine,1.998962
4450.25811,10,8900,1,72,1,1,92,Auvergne-Rhone-Alpes,1.999884
740.427959,15,740,0,30,1,1,64,Nouvelle-Aquitaine,0.999422
407.718044,16,814,0,7,0,1,39,Occitanie,1.996478
1300.012399,11,1299,0,34,1,1,59,Auvergne-Rhone-Alpes,0.999221
857.633193,8,1714,0,33,0,1,54,Centre-Val-de-Loire,1.998523
1469.569833,13,1468,0,3,1,1,28,Grand-Est,0.998932
1327.282415,12,2653,0,4,1,1,29,Normandie,1.998821
1312.386085,10,2624,0,10,1,1,34,Provence-Alpes-Cote-d-Azur,1.999412
1706.774019,8,3413,1,44,1,1,68,Auvergne-Rhone-Alpes,1.999679
1871.430696,11,3742,1,43,1,1,68,Provence-Alpes-Cote-d-Azur,1.99954
1344.821685,17,1344,0,41,1,1,69,Auvergne-Rhone-Alpes,0.999389
5733.385993,15,11466,1,35,1,1,57,Bourgogne-Franche-Comte,1.999865
5228.233263,11,5836,1,31,1,1,54,Normandie,1.116247
1165.084492,12,1164,0,57,1,1,81,Centre-Val-de-Loire,0.999069
5171.028869,6,10341,1,7,1,1,37,Hauts-de-France,1.999795
3569.753826,11,7138,1,2,0,1,24,Nouvelle-Aquitaine,1.999578
4023.080988,8,8045,1,12,1,1,35,Provence-Alpes-Cote-d-Azur,1.999711
1308.073227,12,2615,0,27,1,1,51,Provence-Alpes-Cote-d-Azur,1.999124
4062.68946,14,8124,1,46,0,1,78,Provence-Alpes-Cote-d-Azur,1.999661
4682.482127,13,9364,1,52,1,1,85,Auvergne-Rhone-Alpes,1.999794
1428.627011,8,2857,1,21,1,1,49,Auvergne-Rhone-Alpes,1.999822
